MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,DEST,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,sch_dep,sch_arr,TAXI_OUT,Cloudy,Windy,Fair,Rain,Fog,Drizzle,Snow,Wintry Mix,Freezing Rain,MONTH_sin,MONTH_cos,DAY_OF_MONTH_sin,DAY_OF_MONTH_cos,DAY_OF_WEEK_sin,DAY_OF_WEEK_cos
11,3,7,0,7,0,107,301,997,1104,51,24,43,16,10,0,30.14,29,29,16,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,36,1,173,740,959,1072,51,24,43,16,10,0,30.14,29,29,22,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,28,0,373,2475,1015,1208,51,23,41,15,10,0,30.16,29,29,20,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,0,4,0,99,187,1015,1114,51,23,41,15,10,0,30.16,29,29,21,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,28,0,384,2475,1020,1224,51,23,41,15,10,0,30.16,29,29,15,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,1,0,154,760,1019,1173,51,23,41,15,10,0,30.16,29,29,19,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,2,56,0,405,2586,1020,1245,51,23,41,15,10,0,30.16,29,29,18,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,64,0,183,1005,1020,1203,51,23,41,15,10,0,30.16,29,29,16,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,12,0,134,541,1021,1155,51,23,41,15,10,0,30.16,29,29,20,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,52,0,368,2446,1015,1203,51,23,41,15,10,0,30.16,33,32,24,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,47,0,105,427,1026,1131,51,23,41,15,10,0,30.16,33,32,11,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,56,0,403,2586,1033,1256,51,23,41,15,10,0,30.16,33,32,15,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,28,0,374,2475,1040,1234,51,23,41,15,10,0,30.16,33,32,14,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,27,0,354,2248,1050,1224,51,23,41,15,10,0,30.16,33,32,22,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,2,28,1,390,2475,1015,1225,51,23,41,15,10,0,30.16,33,32,16,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,56,0,403,2586,1065,1288,51,23,41,15,10,0,30.16,33,32,21,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,4,1,71,187,1020,1091,51,23,41,15,10,0,30.16,33,32,17,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,0,47,0,121,427,1070,1191,51,23,41,15,10,0,30.16,33,32,20,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,55,0,382,2422,1077,1279,51,23,41,15,10,0,30.16,33,32,16,3,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,42,0,334,2153,1079,1293,50,23,43,15,9,0,30.18,33,32,20,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,30,0,176,944,1069,1245,50,23,43,15,9,0,30.18,33,32,28,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,28,0,370,2475,1100,1290,50,23,43,15,9,0,30.18,38,34,14,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,28,0,390,2475,1109,1319,50,23,43,15,9,0,30.18,38,34,22,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,55,0,390,2422,1109,1319,50,23,43,15,9,0,30.18,38,34,22,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,7,0,90,301,1115,1205,50,23,43,15,9,0,30.18,38,34,20,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,2,55,0,385,2422,1120,1325,50,23,43,15,9,0,30.18,38,34,18,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,1,0,154,760,1125,1279,50,23,43,15,9,0,30.18,38,34,9,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,56,0,410,2586,1135,1365,50,23,43,15,9,0,30.18,38,34,19,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,2,0,251,1521,1139,1330,50,23,43,15,9,0,30.18,38,34,15,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,6,37,0,94,290,1169,1263,50,23,43,15,9,0,30.18,41,26,12,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,28,0,390,2475,1165,1375,49,23,44,16,14,0,30.2,41,26,19,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,30,0,186,944,1165,1351,49,23,44,16,14,0,30.2,41,26,33,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,20,1,188,1069,1130,1318,49,23,44,16,14,0,30.2,41,26,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,64,0,186,1005,1168,1354,49,23,44,16,14,0,30.2,41,26,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,4,0,104,187,1169,1273,49,23,44,16,14,0,30.2,41,26,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,27,0,353,2248,1176,1349,49,23,44,16,14,0,30.2,41,26,19,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,59,0,327,1990,1182,1389,49,23,44,16,14,0,30.2,41,26,23,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,28,0,387,2475,1180,1387,49,23,44,16,14,0,30.2,41,26,15,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,12,0,156,541,1185,1341,49,23,44,16,14,0,30.2,41,26,21,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,8,26,0,174,828,1188,1362,49,23,44,16,14,0,30.2,41,26,34,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,28,0,394,2475,1200,1414,49,23,44,16,14,0,30.2,41,26,21,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,7,36,0,184,740,1199,1323,49,23,44,16,14,0,30.2,41,26,22,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,59,0,333,1990,1199,1412,49,23,44,16,14,0,30.2,41,26,38,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,2,28,0,390,2475,1205,1415,49,23,44,16,14,0,30.2,25,40,25,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,42,1,347,2153,1203,1430,49,23,44,16,14,0,30.2,25,40,15,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,28,0,391,2475,1230,1,49,23,44,16,14,0,30.2,25,40,24,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,26,0,157,828,1230,1387,49,23,44,16,14,0,30.2,25,40,22,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,58,0,239,1598,1215,74,49,23,44,16,14,0,30.2,25,40,33,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,8,47,0,121,427,1240,1361,49,23,44,16,14,0,30.2,25,40,20,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,39,0,183,1028,1243,1426,49,23,44,16,14,0,30.2,25,40,14,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,27,0,351,2248,1255,1426,49,23,44,16,10,0,30.22,25,40,9,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,56,0,405,2586,1275,60,49,23,44,16,10,0,30.22,39,35,19,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,15,0,89,213,1260,1349,49,23,44,16,10,0,30.22,39,35,20,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,31,1,192,1089,1165,1357,49,23,44,16,10,0,30.22,39,35,21,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,6,47,0,114,427,1290,1404,49,23,44,16,10,0,30.22,39,35,18,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,2,0,264,1521,1290,54,49,23,44,16,10,0,30.22,39,35,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,4,0,92,187,1289,1381,49,23,44,16,10,0,30.22,39,35,15,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,27,0,347,2248,1290,17,49,23,44,16,10,0,30.22,39,35,14,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,0,7,0,111,301,1289,1400,49,23,44,16,10,0,30.22,39,35,19,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,28,0,384,2475,1290,54,49,23,44,16,10,0,30.22,39,35,19,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,28,0,379,2475,1290,49,49,23,44,16,10,0,30.22,39,35,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,0,37,0,99,290,1290,1389,49,23,44,16,10,0,30.22,39,35,24,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,2,0,252,1521,1295,47,49,23,44,16,10,0,30.22,39,35,20,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,4,1,1,153,760,1275,1428,49,23,44,16,10,0,30.22,39,35,23,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,28,1,376,2475,1280,36,49,23,44,16,10,0,30.22,39,35,15,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,56,0,390,2586,1309,79,49,23,44,16,10,0,30.22,39,35,22,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,0,50,0,94,264,1315,1409,49,23,44,16,10,0,30.22,39,35,23,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,42,1,350,2153,1282,72,48,24,48,16,12,0,30.25,39,35,22,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,0,6,0,93,266,1335,1428,48,24,48,16,12,0,30.25,21,32,24,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,64,1,179,1005,1305,44,48,24,48,16,12,0,30.25,21,32,14,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,30,1,168,944,1323,51,48,24,48,16,12,0,30.25,21,32,12,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,28,0,374,2475,1360,114,48,24,48,16,12,0,30.25,21,32,22,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,7,0,83,301,1375,18,48,24,48,16,12,0,30.25,21,32,14,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,50,0,78,264,1380,18,48,24,48,16,12,0,30.25,21,32,13,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,4,0,68,187,1375,3,45,22,49,8,10,0,30.26,21,32,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,1,4,0,76,187,1380,16,45,22,49,8,10,0,30.26,21,32,21,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,6,0,74,266,1375,9,45,22,49,8,10,0,30.26,21,32,23,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,58,0,228,1598,1400,248,45,22,49,8,10,0,30.26,21,19,21,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,3,7,3,56,1,409,2586,1180,1409,53,43,77,12,9,0,30.28,7,14,17,1,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
11,4,1,3,20,0,181,1069,301,482,38,29,83,1,3,0,30.33,1,4,14,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,28,0,371,2475,340,531,38,29,83,1,3,0,30.33,13,21,15,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,30,0,168,944,345,513,38,29,83,1,3,0,30.33,13,21,12,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,1,28,0,388,2475,360,568,40,28,73,0,0,0,30.34,13,21,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,7,0,80,301,365,445,40,28,73,0,0,0,30.34,13,21,13,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,4,1,0,140,760,360,500,40,28,73,0,0,0,30.34,13,21,17,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,1,36,0,170,740,359,469,40,28,73,0,0,0,30.34,13,21,14,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,1,31,0,194,1089,375,569,40,28,73,0,0,0,30.34,16,20,14,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,58,1,222,1598,301,583,40,28,73,0,0,0,30.34,16,20,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,27,0,343,2248,381,544,40,28,73,0,0,0,30.34,16,20,11,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,1,12,0,134,541,380,514,40,28,73,0,0,0,30.34,16,20,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,1,15,0,88,213,391,479,40,28,73,0,0,0,30.34,16,20,19,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,56,0,388,2586,410,618,40,28,73,0,0,0,30.34,16,20,11,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,1,0,154,760,418,572,44,32,73,1,3,0,30.37,16,20,15,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,4,4,0,80,187,420,500,44,32,73,1,3,0,30.37,16,20,32,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,50,0,82,264,422,504,44,32,73,1,3,0,30.37,16,20,10,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,1,31,0,194,1089,420,614,44,32,73,1,3,0,30.37,16,20,15,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,4,59,0,328,1990,420,628,44,32,73,1,3,0,30.37,16,20,27,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,1,56,0,401,2586,420,641,44,32,73,1,3,0,30.37,16,20,19,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,28,0,379,2475,425,624,44,32,73,1,3,0,30.37,16,20,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,7,36,0,174,740,420,534,44,32,73,1,3,0,30.37,16,20,21,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,4,56,0,397,2586,420,637,44,32,73,1,3,0,30.37,35,28,35,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,4,0,73,187,427,500,44,32,73,1,3,0,30.37,35,28,20,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,2,55,0,380,2422,430,630,44,32,73,1,3,0,30.37,35,28,20,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,4,28,0,375,2475,420,615,44,32,73,1,3,0,30.37,35,28,15,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,64,0,180,1005,447,627,44,32,73,1,3,0,30.37,35,28,10,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,26,0,153,828,451,604,44,32,73,1,3,0,30.37,35,28,21,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,6,0,75,266,455,530,44,32,73,1,3,0,30.37,35,28,23,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,2,28,0,380,2475,460,660,44,32,73,1,3,0,30.37,35,28,24,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,36,0,163,740,467,570,44,32,73,1,3,0,30.37,35,28,16,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,2,56,0,395,2586,465,680,44,32,73,1,3,0,30.37,35,28,20,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,4,12,0,141,541,475,616,50,24,44,10,8,0,30.37,35,28,13,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,7,0,84,301,480,564,50,24,44,10,8,0,30.37,35,28,15,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,0,7,0,92,301,479,571,50,24,44,10,8,0,30.37,35,28,30,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,1,12,0,138,541,485,623,50,24,44,10,8,0,30.37,35,28,17,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,0,50,0,95,264,479,574,50,24,44,10,8,0,30.37,35,28,21,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,6,37,0,86,290,485,571,50,24,44,10,8,0,30.37,35,28,20,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,1,28,0,380,2475,480,680,50,24,44,10,8,0,30.37,35,28,18,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
11,4,1,3,20,0,187,1069,480,667,50,24,44,10,8,0,30.37,35,28,20,0,0,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
